site_no,station_nm,month,year,decade,Latitude,Longitude,sample_dt,num_pix,B1,B2,B3,B4,B6,cluster,SSC_mgL
st_s015_ref,st_s015_ref,7,2022,2015,68.8683139661908,-131.567819940838,2022-07-16,10,623,686,743,1263,282,6,20.9878914863298
st_s015_ref,st_s015_ref,8,2023,2015,68.8683139661908,-131.567819940838,2023-08-05,4,376,558,454,1280,291,6,15.8927450805689
st_s015_ref,st_s015_ref,6,2000,2000,68.8683139661908,-131.567819940838,2000-06-12,38,420,561,689,815,288,6,84.3871446705487
st_s015_ref,st_s015_ref,8,2001,2000,68.8683139661908,-131.567819940838,2001-08-18,1,165,270,232,394,284,6,26.7644532147094
st_s015_ref,st_s015_ref,9,2002,2000,68.8683139661908,-131.567819940838,2002-09-06,1,141,187,174,273,289,6,12.2855183039051
st_s015_ref,st_s015_ref,8,2003,2000,68.8683139661908,-131.567819940838,2003-08-24,8,247,276,174,355,287,6,3.80411566155337
st_s015_ref,st_s015_ref,6,2004,2000,68.8683139661908,-131.567819940838,2004-06-23,1,272,268,226,384,299,6,5.64137115209296
st_s015_ref,st_s015_ref,6,2005,2005,68.8683139661908,-131.567819940838,2005-06-26,3,220,331,275,269,291,6,12.5713572976804
st_s015_ref,st_s015_ref,8,2005,2005,68.8683139661908,-131.567819940838,2005-08-29,2,118,122,181,321,284,6,43.1881843142895
st_s015_ref,st_s015_ref,5,2006,2005,68.8683139661908,-131.567819940838,2006-05-28,10,349,393,454,590,278,6,16.7786561119773
st_s015_ref,st_s015_ref,9,2007,2005,68.8683139661908,-131.567819940838,2007-09-04,1,166,278,416,416,285,6,149.569688849591
st_s015_ref,st_s015_ref,6,2008,2005,68.8683139661908,-131.567819940838,2008-06-02,2,256,260,275,332,282,6,8.88198634406673
st_s015_ref,st_s015_ref,5,2010,2010,68.8683139661908,-131.567819940838,2010-05-23,4,282,325,328,413,283,6,14.6859292700423
st_s015_ref,st_s015_ref,6,2010,2010,68.8683139661908,-131.567819940838,2010-06-24,2,197,213,214,430,292,6,10.1728787860965
st_s015_ref,st_s015_ref,5,2012,2010,68.8683139661908,-131.567819940838,2012-05-28,18,383,457,561,587,283,6,35.9820989064946
st_s015_ref,st_s015_ref,6,2014,2010,68.8683139661908,-131.567819940838,2014-06-03,11,381,485,608,629,282,6,55.3543724690607
st_s015_ref,st_s015_ref,5,2015,2015,68.8683139661908,-131.567819940838,2015-05-21,16,534,699,830,1043,286,6,53.291165219726
st_s015_ref,st_s015_ref,6,2015,2015,68.8683139661908,-131.567819940838,2015-06-22,16,137,185,179,345,295,6,13.1503404437682
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-10,17,452,726,801,1323,303,6,94.4096245362472
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-26,1,447,627,787,1083,288,6,82.77770536913
st_s015_ref,st_s015_ref,5,2018,2015,68.8683139661908,-131.567819940838,2018-05-29,21,873,873,874,1010,279,6,13.728032708542
st_s015_ref,st_s015_ref,6,2019,2015,68.8683139661908,-131.567819940838,2019-06-01,7,253,334,457,408,287,6,76.0365102950536
st_s015_ref,st_s015_ref,8,2019,2015,68.8683139661908,-131.567819940838,2019-08-20,38,741,880,904,1452,281,6,29.0162110775025
st_s015_ref,st_s015_ref,6,2020,2015,68.8683139661908,-131.567819940838,2020-06-03,5,400,571,671,637,283,6,64.4066502109449
st_s015_ref,st_s015_ref,8,2020,2015,68.8683139661908,-131.567819940838,2020-08-22,19,409,662,704,1153,292,6,64.9624529278359
st_s015_ref,st_s015_ref,5,2021,2015,68.8683139661908,-131.567819940838,2021-05-21,2,514,671,783,1197,285,6,44.7407389039863
st_s015_ref,st_s015_ref,6,2013,2010,68.8683139661908,-131.567819940838,2013-06-03,2,384,745,866,1083,287,6,111.628509778658
st_s015_ref,st_s015_ref,6,2013,2010,68.8683139661908,-131.567819940838,2013-06-19,10,165,217,276,148,296,6,19.6923184764744
st_s015_ref,st_s015_ref,6,2014,2010,68.8683139661908,-131.567819940838,2014-06-22,3,94,139,144,97,296,6,8.43433699561027
st_s015_ref,st_s015_ref,7,2014,2010,68.8683139661908,-131.567819940838,2014-07-08,4,96,188,215,227,295,6,54.6105256622741
st_s015_ref,st_s015_ref,8,2014,2010,68.8683139661908,-131.567819940838,2014-08-09,5,330,524,601,567,291,6,54.6588252385756
st_s015_ref,st_s015_ref,5,2015,2015,68.8683139661908,-131.567819940838,2015-05-24,20,234,392,511,352,291,6,110.27122275163
st_s015_ref,st_s015_ref,6,2015,2015,68.8683139661908,-131.567819940838,2015-06-09,11,159,235,314,193,295,6,42.2329998516749
st_s015_ref,st_s015_ref,5,2016,2015,68.8683139661908,-131.567819940838,2016-05-10,4,856,834,1079,1184,282,6,39.282478726299
st_s015_ref,st_s015_ref,6,2016,2015,68.8683139661908,-131.567819940838,2016-06-11,5,138,203,232,114,290,6,14.9123720644985
st_s015_ref,st_s015_ref,5,2017,2015,68.8683139661908,-131.567819940838,2017-05-29,2,166,287,378,324,288,6,103.168356040804
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-14,3,136,158,187,114,293,6,6.69131018113189
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-30,9,186,298,361,327,296,6,39.7016513933173
st_s015_ref,st_s015_ref,8,2017,2015,68.8683139661908,-131.567819940838,2017-08-01,5,163,264,302,264,300,6,18.6023035809934
st_s015_ref,st_s015_ref,9,2017,2015,68.8683139661908,-131.567819940838,2017-09-02,20,486,741,819,1082,287,6,83.9033462392182
st_s015_ref,st_s015_ref,6,2018,2015,68.8683139661908,-131.567819940838,2018-06-17,3,123,145,178,81,290,6,10.0127302114559
st_s015_ref,st_s015_ref,6,2019,2015,68.8683139661908,-131.567819940838,2019-06-20,5,182,277,318,295,291,6,20.0760708448329
st_s015_ref,st_s015_ref,5,2021,2015,68.8683139661908,-131.567819940838,2021-05-24,2,400,584,721,677,286,6,91.0334233923157
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-28,2,252,490,412,696,301,6,19.0966732084174
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-31,10,154,306,394,318,292,6,137.812698853163
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-01,14,290,435,560,495,287,6,105.255902081598
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-17,16,233,366,457,270,296,6,50.6904466320875
st_s015_ref,st_s015_ref,7,2024,2015,68.8683139661908,-131.567819940838,2024-07-19,4,279,447,536,454,297,6,75.6359609226648
st_s015_ref,st_s015_ref,6,2013,2010,68.8683139661908,-131.567819940838,2013-06-26,5,155,233,245,257,299,6,15.3068290313044
st_s015_ref,st_s015_ref,5,2014,2010,68.8683139661908,-131.567819940838,2014-05-28,2,230,374,358,412,285,6,19.9105481189364
st_s015_ref,st_s015_ref,6,2014,2010,68.8683139661908,-131.567819940838,2014-06-29,3,125,178,211,141,297,6,13.5611561604496
st_s015_ref,st_s015_ref,7,2014,2010,68.8683139661908,-131.567819940838,2014-07-31,2,281,678,808,733,283,6,1058.15855890924
st_s015_ref,st_s015_ref,9,2014,2010,68.8683139661908,-131.567819940838,2014-09-01,27,102,165,154,174,283,6,16.3384546285614
st_s015_ref,st_s015_ref,5,2015,2015,68.8683139661908,-131.567819940838,2015-05-15,4,158,405,407,328,279,6,255.365241166859
st_s015_ref,st_s015_ref,5,2016,2015,68.8683139661908,-131.567819940838,2016-05-17,2,154,256,332,204,282,6,85.6589066380573
st_s015_ref,st_s015_ref,6,2016,2015,68.8683139661908,-131.567819940838,2016-06-18,5,164,230,270,186,297,6,14.4367309587533
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-04,6,326,591,681,588,300,6,158.59202212859
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-05,7,127,190,253,171,288,6,42.1177568930677
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-21,3,162,232,270,160,300,6,12.607647674964
st_s015_ref,st_s015_ref,6,2018,2015,68.8683139661908,-131.567819940838,2018-06-08,15,155,229,292,176,288,6,28.2716945375363
st_s015_ref,st_s015_ref,7,2018,2015,68.8683139661908,-131.567819940838,2018-07-10,7,128,243,318,294,294,6,172.872127959178
st_s015_ref,st_s015_ref,7,2018,2015,68.8683139661908,-131.567819940838,2018-07-26,3,379,640,699,910,298,6,61.3472445790159
st_s015_ref,st_s015_ref,5,2019,2015,68.8683139661908,-131.567819940838,2019-05-26,2,242,441,564,443,286,6,87.7310177693027
st_s015_ref,st_s015_ref,6,2019,2015,68.8683139661908,-131.567819940838,2019-06-27,1,220,416,474,459,292,6,62.497055117521
st_s015_ref,st_s015_ref,7,2019,2015,68.8683139661908,-131.567819940838,2019-07-13,8,290,521,574,511,297,6,62.8287919583908
st_s015_ref,st_s015_ref,5,2020,2015,68.8683139661908,-131.567819940838,2020-05-28,6,148,471,534,837,288,6,765.74463877932
st_s015_ref,st_s015_ref,6,2020,2015,68.8683139661908,-131.567819940838,2020-06-13,19,236,360,443,281,300,6,31.884047440404
st_s015_ref,st_s015_ref,7,2020,2015,68.8683139661908,-131.567819940838,2020-07-31,4,282,571,497,1191,299,6,46.4355301053488
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-16,6,162,275,331,187,298,6,40.2772633123134
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-19,3,186,300,353,294,289,6,25.7631918758449
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-22,23,338,576,701,915,283,6,179.09054038211
st_s015_ref,st_s015_ref,8,2023,2015,68.8683139661908,-131.567819940838,2023-08-09,2,130,755,78,1041,301,6,98.0731112177156
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-08,18,380,578,715,626,292,6,158.362427902876
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-24,3,191,280,325,167,299,6,20.303258026567
st_s015_ref,st_s015_ref,7,2024,2015,68.8683139661908,-131.567819940838,2024-07-10,7,192,301,364,419,295,6,24.9118498379969
st_s015_ref,st_s015_ref,7,2013,2010,68.8683139661908,-131.567819940838,2013-07-19,2,115,217,255,165,295,6,62.659517831225
st_s015_ref,st_s015_ref,6,2014,2010,68.8683139661908,-131.567819940838,2014-06-04,23,210,336,463,276,288,6,155.735804713672
st_s015_ref,st_s015_ref,7,2014,2010,68.8683139661908,-131.567819940838,2014-07-06,5,87,153,185,208,295,6,35.077917180727
st_s015_ref,st_s015_ref,8,2014,2010,68.8683139661908,-131.567819940838,2014-08-07,5,385,671,794,776,290,6,146.569781122438
st_s015_ref,st_s015_ref,5,2015,2015,68.8683139661908,-131.567819940838,2015-05-22,2,342,583,714,790,288,6,104.127967541307
st_s015_ref,st_s015_ref,8,2015,2015,68.8683139661908,-131.567819940838,2015-08-10,5,156,288,341,320,298,6,91.7823080932716
st_s015_ref,st_s015_ref,6,2016,2015,68.8683139661908,-131.567819940838,2016-06-25,3,153,325,399,188,295,6,269.840558989365
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-27,11,225,446,579,530,296,6,462.32937542712
st_s015_ref,st_s015_ref,8,2016,2015,68.8683139661908,-131.567819940838,2016-08-28,12,202,385,506,414,287,6,282.075212382774
st_s015_ref,st_s015_ref,7,2017,2015,68.8683139661908,-131.567819940838,2017-07-30,1,171,354,429,575,294,6,85.477826606073
st_s015_ref,st_s015_ref,5,2018,2015,68.8683139661908,-131.567819940838,2018-05-30,5,158,321,386,293,287,6,127.819047114566
st_s015_ref,st_s015_ref,7,2018,2015,68.8683139661908,-131.567819940838,2018-07-01,4,163,257,279,191,294,6,11.3529397952025
st_s015_ref,st_s015_ref,8,2018,2015,68.8683139661908,-131.567819940838,2018-08-18,15,235,457,585,506,284,6,347.872583134219
st_s015_ref,st_s015_ref,6,2019,2015,68.8683139661908,-131.567819940838,2019-06-18,3,131,235,275,141,294,6,23.7890577444932
st_s015_ref,st_s015_ref,8,2019,2015,68.8683139661908,-131.567819940838,2019-08-21,4,241,500,563,1002,288,6,271.837428569854
st_s015_ref,st_s015_ref,9,2019,2015,68.8683139661908,-131.567819940838,2019-09-06,2,182,342,416,510,289,6,120.589985657971
st_s015_ref,st_s015_ref,6,2020,2015,68.8683139661908,-131.567819940838,2020-06-04,25,264,438,572,408,287,6,200.469422559013
st_s015_ref,st_s015_ref,8,2020,2015,68.8683139661908,-131.567819940838,2020-08-23,18,369,651,778,805,294,6,177.98446590429
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-07,6,180,277,355,184,291,6,28.1054210458526
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-23,7,168,316,357,358,297,6,32.6213257294006
st_s015_ref,st_s015_ref,8,2021,2015,68.8683139661908,-131.567819940838,2021-08-26,7,183,384,439,484,293,6,46.9058355752764
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-13,21,332,630,756,731,298,6,223.868107033436
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-28,2,235,377,456,472,288,6,42.1894909411336
st_s015_ref,st_s015_ref,8,2023,2015,68.8683139661908,-131.567819940838,2023-08-16,3,202,365,377,621,291,6,22.2307337488246
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-15,25,262,410,521,324,293,6,55.6042678923688
st_s015_ref,st_s015_ref,7,2013,2010,68.8683139661908,-131.567819940838,2013-07-19,4,148,240,275,241,295,6,25.6346265920665
st_s015_ref,st_s015_ref,6,2014,2010,68.8683139661908,-131.567819940838,2014-06-04,24,201,329,459,280,288,6,166.74506715774
st_s015_ref,st_s015_ref,7,2014,2010,68.8683139661908,-131.567819940838,2014-07-06,3,108,178,181,220,295,6,9.32349087298556
st_s015_ref,st_s015_ref,5,2015,2015,68.8683139661908,-131.567819940838,2015-05-22,3,375,609,740,769,288,6,100.918561077249
st_s015_ref,st_s015_ref,8,2015,2015,68.8683139661908,-131.567819940838,2015-08-10,4,136,266,318,300,298,6,113.514272574257
st_s015_ref,st_s015_ref,6,2016,2015,68.8683139661908,-131.567819940838,2016-06-25,6,182,320,371,264,295,6,40.0104917351503
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-27,15,249,452,576,532,296,6,202.594481823068
st_s015_ref,st_s015_ref,8,2016,2015,68.8683139661908,-131.567819940838,2016-08-28,13,164,374,500,451,287,6,579.603373342591
st_s015_ref,st_s015_ref,5,2018,2015,68.8683139661908,-131.567819940838,2018-05-30,5,81,272,351,287,286,6,4456.29517144722
st_s015_ref,st_s015_ref,8,2018,2015,68.8683139661908,-131.567819940838,2018-08-18,15,214,448,558,570,284,6,476.096022937841
st_s015_ref,st_s015_ref,6,2019,2015,68.8683139661908,-131.567819940838,2019-06-18,5,155,250,284,252,294,6,19.9857627892608
st_s015_ref,st_s015_ref,8,2019,2015,68.8683139661908,-131.567819940838,2019-08-21,4,313,579,708,694,286,6,410.011788368652
st_s015_ref,st_s015_ref,6,2020,2015,68.8683139661908,-131.567819940838,2020-06-04,30,268,435,561,416,287,6,147.727853136869
st_s015_ref,st_s015_ref,8,2020,2015,68.8683139661908,-131.567819940838,2020-08-23,17,366,633,768,773,294,6,164.410934436367
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-07,5,207,293,381,213,292,6,23.3886815187441
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-23,6,186,307,364,304,297,6,24.8748535767697
st_s015_ref,st_s015_ref,8,2021,2015,68.8683139661908,-131.567819940838,2021-08-26,8,210,447,446,584,294,6,38.864605237549
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-13,24,345,619,738,780,298,6,163.370981106838
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-28,3,242,403,467,385,287,6,39.4436707695268
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-15,25,248,407,513,335,293,6,63.3946476610283
st_s015_ref,st_s015_ref,6,2013,2010,68.8683139661908,-131.567819940838,2013-06-08,20,227,347,476,291,291,6,88.2698528190667
st_s015_ref,st_s015_ref,7,2013,2010,68.8683139661908,-131.567819940838,2013-07-10,2,154,231,268,202,294,6,14.3716739879467
st_s015_ref,st_s015_ref,8,2013,2010,68.8683139661908,-131.567819940838,2013-08-11,11,244,473,540,590,306,6,111.565878536499
st_s015_ref,st_s015_ref,7,2014,2010,68.8683139661908,-131.567819940838,2014-07-13,19,318,570,663,779,302,6,122.395074257793
st_s015_ref,st_s015_ref,7,2015,2015,68.8683139661908,-131.567819940838,2015-07-16,7,254,454,540,606,298,6,84.3164525493759
st_s015_ref,st_s015_ref,7,2016,2015,68.8683139661908,-131.567819940838,2016-07-02,19,281,513,625,631,301,6,136.618725839808
st_s015_ref,st_s015_ref,5,2017,2015,68.8683139661908,-131.567819940838,2017-05-18,10,532,1131,1216,1691,281,6,896.688475645168
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-03,12,143,219,317,185,287,6,56.1667733307116
st_s015_ref,st_s015_ref,6,2017,2015,68.8683139661908,-131.567819940838,2017-06-19,1,102,187,255,168,297,6,23.608523929716
st_s015_ref,st_s015_ref,8,2018,2015,68.8683139661908,-131.567819940838,2018-08-25,17,270,512,632,714,285,6,178.427402122592
st_s015_ref,st_s015_ref,5,2019,2015,68.8683139661908,-131.567819940838,2019-05-24,34,357,542,681,699,291,6,162.285236997315
st_s015_ref,st_s015_ref,7,2019,2015,68.8683139661908,-131.567819940838,2019-07-27,13,352,626,684,668,295,6,91.5731598221024
st_s015_ref,st_s015_ref,6,2021,2015,68.8683139661908,-131.567819940838,2021-06-14,12,219,385,495,321,293,6,79.0197501425544
st_s015_ref,st_s015_ref,7,2021,2015,68.8683139661908,-131.567819940838,2021-07-16,8,202,375,427,618,295,6,62.3002893180086
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-17,2,259,426,471,460,298,6,22.0757141109654
st_s015_ref,st_s015_ref,6,2023,2015,68.8683139661908,-131.567819940838,2023-06-04,8,197,313,404,224,295,6,53.802490021594
st_s015_ref,st_s015_ref,7,2023,2015,68.8683139661908,-131.567819940838,2023-07-06,3,178,300,366,434,304,6,58.7159145172557
st_s015_ref,st_s015_ref,7,2024,2015,68.8683139661908,-131.567819940838,2024-07-24,4,229,438,511,565,300,6,72.0277245357431
st_s015_ref,st_s015_ref,7,2022,2015,68.8683139661908,-131.567819940838,2022-07-06,2,264,521,439,653,302,6,35.5684285130158
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-22,3,295,460,580,522,290,6,137.969660664867
st_s015_ref,st_s015_ref,7,2023,2015,68.8683139661908,-131.567819940838,2023-07-09,4,222,422,436,510,301,6,33.9891428820289
st_s015_ref,st_s015_ref,7,2024,2015,68.8683139661908,-131.567819940838,2024-07-11,8,185,317,387,338,297,6,44.6413459625819
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-30,10,144,328,434,318,288,6,530.47105563389
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-29,15,191,314,416,287,294,6,39.5088155473473
st_s015_ref,st_s015_ref,6,2023,2015,68.8683139661908,-131.567819940838,2023-06-30,4,166,270,308,347,306,6,17.5131791415899
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-16,23,259,403,493,299,295,6,39.7009457789731
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-18,5,103,268,353,233,299,6,257.209730872929
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-05,6,208,342,419,492,299,6,73.9227628209696
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-20,3,206,347,425,346,286,6,100.67429121055
st_s015_ref,st_s015_ref,6,2023,2015,68.8683139661908,-131.567819940838,2023-06-21,10,217,355,433,346,297,6,58.2256084089726
st_s015_ref,st_s015_ref,8,2023,2015,68.8683139661908,-131.567819940838,2023-08-08,2,292,647,450,890,301,6,31.7843883611886
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-23,6,184,276,362,275,295,6,34.6469780502092
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-18,3,224,338,393,338,298,6,32.3402439766021
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-05,8,181,336,429,441,299,6,91.9146882011164
st_s015_ref,st_s015_ref,5,2023,2015,68.8683139661908,-131.567819940838,2023-05-20,5,195,327,410,364,287,6,82.4961134734493
st_s015_ref,st_s015_ref,6,2023,2015,68.8683139661908,-131.567819940838,2023-06-21,11,211,364,417,436,296,6,40.2041219201188
st_s015_ref,st_s015_ref,8,2023,2015,68.8683139661908,-131.567819940838,2023-08-08,3,193,489,138,1199,300,6,12.4750443001565
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-23,7,194,302,347,307,295,6,20.029634424004
st_s015_ref,st_s015_ref,5,2022,2015,68.8683139661908,-131.567819940838,2022-05-24,2,126,343,447,426,285,6,326.504044867363
st_s015_ref,st_s015_ref,6,2022,2015,68.8683139661908,-131.567819940838,2022-06-09,11,89,175,231,195,282,6,73.2835420000096
st_s015_ref,st_s015_ref,8,2022,2015,68.8683139661908,-131.567819940838,2022-08-12,20,278,522,632,592,295,6,162.934380081197
st_s015_ref,st_s015_ref,6,2023,2015,68.8683139661908,-131.567819940838,2023-06-12,2,97,180,212,169,296,6,21.7055729529565
st_s015_ref,st_s015_ref,6,2024,2015,68.8683139661908,-131.567819940838,2024-06-14,9,264,475,595,545,287,6,93.1889640811592
st_s020,st_s020,6,1986,1990,68.9353635278609,-130.842238006087,1986-06-09,3,434,643,735,668,288,3,136.410505935301
st_s020,st_s020,5,1988,1990,68.9353635278609,-130.842238006087,1988-05-29,2,492,656,749,684,289,3,130.54325764778
st_s020,st_s020,6,1990,1990,68.9353635278609,-130.842238006087,1990-06-04,4,464,605,715,616,287,3,179.487834157149
st_s020,st_s020,6,1992,1990,68.9353635278609,-130.842238006087,1992-06-09,3,567,733,769,744,293,3,74.7178965264415
st_s020,st_s020,6,1993,1990,68.9353635278609,-130.842238006087,1993-06-12,1,392,587,571,531,292,3,71.2018081957907
st_s020,st_s020,8,1994,1990,68.9353635278609,-130.842238006087,1994-08-02,1,492,640,515,1006,300,3,55.0318734666404
st_s020,st_s020,6,1997,1995,68.9353635278609,-130.842238006087,1997-06-07,7,478,632,759,662,291,3,171.297754673023
st_s020,st_s020,5,1998,1995,68.9353635278609,-130.842238006087,1998-05-25,2,353,480,565,526,291,3,111.629408052488
st_s020,st_s020,5,1999,1995,68.9353635278609,-130.842238006087,1999-05-28,3,478,660,741,713,291,3,111.17351298774
st_s020,st_s020,6,2004,2000,68.9353635278609,-130.842238006087,2004-06-10,7,505,664,785,648,288,3,105.334908065102
st_s020,st_s020,7,2005,2005,68.9353635278609,-130.842238006087,2005-07-15,3,247,274,153,424,296,3,2.49140764733505
st_s020,st_s020,5,2006,2005,68.9353635278609,-130.842238006087,2006-05-31,2,378,455,541,453,291,3,131.633544818112
st_s020,st_s020,9,2006,2005,68.9353635278609,-130.842238006087,2006-09-04,1,384,453,584,431,289,3,315.366027484689
st_s020,st_s020,8,2008,2005,68.9353635278609,-130.842238006087,2008-08-24,19,485,485,427,745,285,3,20.0145165011295
st_s020,st_s020,7,2009,2005,68.9353635278609,-130.842238006087,2009-07-26,1,722,784,597,1075,298,3,14.9856199243881
st_s020,st_s020,8,2010,2010,68.9353635278609,-130.842238006087,2010-08-30,6,575,710,810,1151,289,3,196.885743962264
st_s020,st_s020,5,2011,2010,68.9353635278609,-130.842238006087,2011-05-29,7,453,682,764,625,294,3,122.02805910393
st_s020,st_s020,6,1987,1990,68.9353635278609,-130.842238006087,1987-06-03,7,545,720,845,784,289,3,154.837338493884
st_s020,st_s020,6,1989,1990,68.9353635278609,-130.842238006087,1989-06-08,2,401,533,639,407,295,3,92.2550810753521
st_s020,st_s020,5,1991,1990,68.9353635278609,-130.842238006087,1991-05-13,5,389,493,566,492,288,3,85.2476608195817
st_s020,st_s020,5,1994,1990,68.9353635278609,-130.842238006087,1994-05-21,1,514,662,744,709,289,3,78.8046979198767
st_s020,st_s020,6,1994,1990,68.9353635278609,-130.842238006087,1994-06-06,2,385,500,535,438,290,3,58.8992791120538
st_s020,st_s020,5,1995,1995,68.9353635278609,-130.842238006087,1995-05-24,1,484,453,489,414,282,3,58.6023508354245
st_s020,st_s020,7,1996,1995,68.9353635278609,-130.842238006087,1996-07-13,8,276,332,246,456,297,3,10.01777521596
st_s020,st_s020,6,1997,1995,68.9353635278609,-130.842238006087,1997-06-14,1,600,615,635,846,292,3,50.120182381286
st_s020,st_s020,5,1998,1995,68.9353635278609,-130.842238006087,1998-05-16,5,454,651,741,708,288,3,131.04022181602
st_s020,st_s020,6,1998,1995,68.9353635278609,-130.842238006087,1998-06-01,1,382,510,509,517,294,3,44.1276697911373
st_s020,st_s020,7,1998,1995,68.9353635278609,-130.842238006087,1998-07-19,1,564,769,661,1253,302,3,40.4513069807836
st_s020,st_s020,9,1998,1995,68.9353635278609,-130.842238006087,1998-09-05,1,454,518,524,432,289,3,36.4348735144515
st_s020,st_s020,6,2004,2000,68.9353635278609,-130.842238006087,2004-06-01,26,746,806,854,842,283,3,95.8024242711492
st_s020,st_s020,7,2004,2000,68.9353635278609,-130.842238006087,2004-07-03,2,685,779,691,1416,301,3,50.5089445528533
st_s020,st_s020,6,2005,2005,68.9353635278609,-130.842238006087,2005-06-04,2,339,411,503,444,293,3,169.122776385647
st_s020,st_s020,6,2006,2005,68.9353635278609,-130.842238006087,2006-06-07,1,369,419,433,291,295,3,40.9330584704199
st_s020,st_s020,8,2006,2005,68.9353635278609,-130.842238006087,2006-08-10,6,152,226,198,372,292,3,38.453925375173
st_s020,st_s020,6,2007,2005,68.9353635278609,-130.842238006087,2007-06-10,1,320,507,539,446,295,3,63.0858478566019
st_s020,st_s020,6,2007,2005,68.9353635278609,-130.842238006087,2007-06-26,1,293,430,443,396,299,3,51.8982617991445
st_s020,st_s020,5,2009,2005,68.9353635278609,-130.842238006087,2009-05-30,9,488,678,759,707,294,3,87.4643758454151
st_s020,st_s020,9,2009,2005,68.9353635278609,-130.842238006087,2009-09-03,3,535,650,797,762,290,3,176.669464398783
st_s020,st_s020,5,2010,2010,68.9353635278609,-130.842238006087,2010-05-01,3,799,859,868,858,276,3,79.2934771985568
st_s020,st_s020,7,2010,2010,68.9353635278609,-130.842238006087,2010-07-04,7,237,390,332,609,296,3,35.736034708338
st_s020,st_s020,6,2011,2010,68.9353635278609,-130.842238006087,2011-06-05,1,363,457,502,403,297,3,90.5521997912291
st_s020,st_s020,6,1987,1990,68.9353635278609,-130.842238006087,1987-06-03,7,545,719,845,788,289,3,156.124750963719
st_s020,st_s020,6,1989,1990,68.9353635278609,-130.842238006087,1989-06-08,2,405,535,622,412,294,3,83.3077051196446
