system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,site_no,snow_ice_qa_count,solar_az,solar_zen,.geo
1_1_2_LE07_060012_20160923_0,186.25000000000003,7,209.9000000000001,159.02499999999986,280.3,154.90000000000003,281.50638133999996,168.37500000000006,86.0,0,2016-09-23,9.0,68.42509020521814,-132.20318998438606,-0.15204598330368146,32.0,s005,0,176.60460783,21.20093438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20161009_0,856.4250000000001,7,828.9249999999998,823.6999999999999,1130.3249999999998,519.2750000000002,272.64687349999997,317.69999999999993,59.0,0,2016-10-09,9.0,68.42509020521814,-132.20318998438606,-0.22967660427093506,1.0,s005,0,178.02137809,15.04525613,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20170521_0,1097.8749999999998,19,1194.675,1255.175,1573.6250000000002,608.0999999999998,283.93659356,358.9500000000001,28.0,19,2017-05-21,9.0,68.42509020521814,-132.20318998438606,-0.25285324454307556,4.0,s005,0,174.51720543,42.00150435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20190730_0,446.81250000000006,2,664.1999999999998,660.625,1393.5,548.2874999999998,289.58145359,265.31249999999994,0.0,0,2019-07-30,9.0,68.42509020521814,-132.20318998438606,-0.0957076158374548,1.0,s005,0,166.81522727,39.66640209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20210719_0,475.825,2,573.0375000000001,597.2375,1466.2375,494.525,291.85101886999996,162.59999999999997,8.0,0,2021-07-19,9.0,68.42509020521814,-132.20318998438606,-0.07379200682044029,1.0,s005,0,152.34792822,40.39624959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20210804_0,315.7750000000001,1,490.4,500.8499999999999,1371.225,488.4749999999999,291.96552254,270.4000000000001,9.0,0,2021-08-04,9.0,68.42509020521814,-132.20318998438606,-0.001966543262824416,1.0,s005,0,152.87114032,36.73785686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20220706_0,635.3249999999999,6,706.5500000000002,596.275,1624.2250000000004,601.775,296.60377568,273.9749999999999,40.0,0,2022-07-06,9.0,68.42509020521814,-132.20318998438606,-0.055612191557884216,1.0,s005,0,142.16435027,40.66248119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20220826_0,281.95,1,420.55000000000007,380.12500000000006,1166.9,412.02500000000003,290.59831454,217.05,46.0,0,2022-08-26,9.0,68.42509020521814,-132.20318998438606,-0.010239318013191223,1.0,s005,0,145.11966036,28.48268819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20220929_0,1568.95,4,1237.3000000000002,1018.125,1146.2749999999999,277.8249999999999,272.05897405999997,35.550000000000026,21.0,104,2022-09-29,9.0,68.42509020521814,-132.20318998438606,-0.6286660134792328,4.0,s005,110,150.04442731,16.29932986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20230629_0,213.75000000000006,3,231.34999999999988,162.04999999999998,655.1249999999998,142.525,294.89134766,157.92499999999987,6.0,78,2023-06-29,9.0,68.42509020521814,-132.20318998438606,-0.13797344267368317,4.0,s005,0,131.36096523,38.88977725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_060012_20230721_0,370.9124999999999,2,566.025,552.6875,1098.4250000000002,361.83749999999986,298.81694363,244.55000000000007,3.0,0,2023-07-21,9.0,68.42509020521814,-132.20318998438606,-0.2218901365995407,1.0,s005,0,130.8834935,35.83665147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20040625_0,804.5874999999999,4,800.875,645.3625,1505.5624999999998,531.6500000000002,300.61311314,289.5125,4.0,0,2004-06-25,9.0,68.42509020521814,-132.20318998438606,-0.20187467336654663,1.0,s005,0,167.79744339,44.71622532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20040625_1,838.5500000000002,1,839.0999999999998,633.6750000000002,1994.375,797.3000000000002,301.82992826,408.99999999999994,4.0,0,2004-06-25,9.0,68.38263020514366,-132.3255099846317,-0.025543875992298126,1.0,s005_ref,0,167.79744339,44.71622532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20090623_0,388.37499999999994,1,483.25000000000006,418.35000000000014,1019.775,479.9500000000001,293.68136858,193.1250000000001,13.0,0,2009-06-23,9.0,68.42509020521814,-132.20318998438606,-0.003426079638302326,1.0,s005,0,168.5290313,44.81104868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20110528_1,627.3499999999999,3,679.05,724.4250000000002,1009.0500000000002,630.925,288.92006672,384.525,4.0,105,2011-05-28,9.0,68.38263020514366,-132.3255099846317,-0.036737341433763504,2.0,s005_ref,0,171.39781279,43.04255655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20110731_1,1689.675,28,1659.425,1601.4,1949.2749999999999,493.4250000000001,253.26670009999998,325.125,27.0,10,2011-07-31,9.0,68.38263020514366,-132.3255099846317,-0.5588822960853577,2.0,s005_ref,0,168.79684259,39.58932366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20111003_0,523.6750000000001,1,572.9000000000001,547.5999999999998,973.5749999999998,450.80000000000007,277.26461852,380.9499999999999,13.0,0,2011-10-03,9.0,68.42509020521814,-132.20318998438606,-0.11927322298288345,1.0,s005,0,174.95578888,17.57281223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20130602_0,508.54999999999984,7,518.4499999999997,520.1,972.75,394.9749999999999,282.68218021999996,239.32499999999996,4.0,1,2013-06-02,9.0,68.42509020521814,-132.20318998438606,-0.13517804443836212,1.0,s005,0,171.74128862,43.83606393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20130602_1,1689.1250000000002,1,1477.925,1436.1249999999998,1611.0249999999999,706.2750000000001,282.29594396,420.55000000000007,4.0,100,2013-06-02,9.0,68.38263020514366,-132.3255099846317,-0.3532872498035431,2.0,s005_ref,11,171.74128862,43.83606393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20130704_1,427.4249999999999,2,396.90000000000003,274.5249999999999,1144.3500000000001,394.70000000000005,288.85512434,243.7249999999999,66.0,0,2013-07-04,9.0,68.38263020514366,-132.3255099846317,-0.0027791813481599092,4.0,s005_ref,0,169.55239425,44.24964396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20130906_0,460.7,1,529.4500000000002,633.4000000000001,1184.5,488.20000000000005,284.88680311999997,246.47499999999988,13.0,0,2013-09-06,9.0,68.42509020521814,-132.20318998438606,-0.04053456336259842,1.0,s005,0,172.79910344,27.72828503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20131008_0,577.0249999999999,5,357.025,450.80000000000007,369.1249999999999,173.32500000000002,272.6297834,75.69999999999993,55.0,0,2013-10-08,9.0,68.42509020521814,-132.20318998438606,-0.34637503535401143,32.0,s005,0,176.2397987,15.5029223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20131008_1,456.3,1,460.7,345.19999999999993,612.2250000000001,397.7249999999999,272.62636538,194.7750000000001,55.0,0,2013-10-08,9.0,68.38263020514366,-132.3255099846317,-0.0733610987663269,4.0,s005_ref,0,176.2397987,15.5029223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20140605_0,308.0749999999999,1,360.32499999999993,364.1749999999999,442.27500000000003,149.95000000000007,287.08458998000003,158.47499999999985,37.0,0,2014-06-05,9.0,68.42509020521814,-132.20318998438606,-0.41227769340061704,32.0,s005,0,172.15422739,44.17918861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20140925_0,620.2000000000002,48,494.24999999999994,425.2249999999999,816.0000000000001,467.57500000000005,275.19671642000003,231.8999999999999,35.0,0,2014-09-25,9.0,68.42509020521814,-132.20318998438606,-0.07568898707130674,4.0,s005,0,175.51409317,20.60472572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20140925_1,695.4125,6,618.1375,532.0625000000001,1000.8000000000001,551.9999999999997,275.19500741,365.27500000000003,35.0,0,2014-09-25,9.0,68.38263020514366,-132.3255099846317,-0.02192685194313526,4.0,s005_ref,0,175.51409317,20.60472572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20160813_0,296.525,2,537.6999999999998,591.3249999999998,1242.2499999999998,393.05000000000007,294.30686624,199.72500000000005,34.0,0,2016-08-13,9.0,68.42509020521814,-132.20318998438606,-0.15541230142116547,1.0,s005,0,172.44092658,35.90880882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20170528_1,547.3250000000002,1,821.5,851.75,1001.0750000000002,583.6249999999999,286.11729032,382.875,3.0,100,2017-05-28,9.0,68.38263020514366,-132.3255099846317,-0.16929098963737488,2.0,s005_ref,3,174.2292896,43.2324834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20180920_0,650.9999999999999,3,749.725,907.0250000000002,1009.0500000000002,509.92499999999995,274.26359696,375.7250000000001,1.0,0,2018-09-20,9.0,68.42509020521814,-132.20318998438606,-0.1903703361749649,1.0,s005,0,174.80751267,22.49439183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20181006_0,1288.725,4,1154.25,963.675,1597.0,381.225,265.8108335,186.25000000000003,1.0,95,2018-10-06,9.0,68.42509020521814,-132.20318998438606,-0.5034435391426086,4.0,s005,74,176.30394177,16.32585537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20181006_1,1553.275,11,1347.025,1384.4250000000002,1813.4250000000002,691.425,266.79522326,404.8750000000001,1.0,0,2018-10-06,9.0,68.38263020514366,-132.3255099846317,-0.35295425035385497,4.0,s005_ref,120,176.30394177,16.32585537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20190822_0,404.04999999999995,6,516.2499999999998,455.20000000000005,1093.0625,455.4749999999999,282.77104873999997,224.0625,65.0,0,2019-08-22,9.0,68.42509020521814,-132.20318998438606,-0.06254341453313828,1.0,s005,0,168.29116033,32.98059804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20190822_1,1153.15,24,1150.3999999999999,1103.925,1818.3749999999998,919.6749999999998,280.58009791999996,492.87499999999983,65.0,0,2019-08-22,9.0,68.38263020514366,-132.3255099846317,-0.13509751856327057,4.0,s005_ref,0,168.29116033,32.98059804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20200605_1,311.65,1,311.92499999999984,257.74999999999994,372.97500000000014,273.15000000000003,286.31553548,155.45000000000005,36.0,0,2020-06-05,9.0,68.38263020514366,-132.3255099846317,-0.06627355515956879,4.0,s005_ref,0,163.68227328,43.67407454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20200824_0,271.22499999999997,1,392.7749999999999,330.62499999999994,1189.4500000000003,380.3999999999999,291.49383578,161.77499999999984,3.0,0,2020-08-24,9.0,68.42509020521814,-132.20318998438606,-0.01600543223321438,1.0,s005,0,162.8213028,31.58708422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20210710_0,537.975,1,764.8500000000003,806.3749999999998,1260.3999999999999,609.1999999999997,290.72136326,403.49999999999994,37.0,0,2021-07-10,9.0,68.42509020521814,-132.20318998438606,-0.11327826231718063,1.0,s005,0,152.49628258,41.87840094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20210811_0,617.1749999999998,1,744.5000000000001,665.85,1495.8,493.4250000000001,284.80135262,302.8500000000001,29.0,0,2021-08-11,9.0,68.42509020521814,-132.20318998438606,-0.20281922817230225,1.0,s005,0,153.39005614,34.78114827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20210827_0,495.6250000000001,1,528.3500000000003,630.1000000000001,1047.825,458.5,284.61336152,293.4999999999999,23.0,0,2021-08-27,9.0,68.42509020521814,-132.20318998438606,-0.07078076899051666,1.0,s005,0,155.08017481,29.70190516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_061012_20230726_0,562.725,2,750.275,682.4875,1692.975,670.5249999999999,298.17093785,242.48749999999998,32.0,0,2023-07-26,9.0,68.42509020521814,-132.20318998438606,-0.05767183564603329,4.0,s005,0,131.06629455,34.79227917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20010624_0,167.54999999999993,10,166.44999999999993,116.12499999999997,219.79999999999998,161.49999999999997,287.50842446,82.84999999999987,0.0,0,2001-06-24,9.0,68.42509020521814,-132.20318998438606,-0.08062335103750229,36.0,s005,0,168.12127133,44.76178021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20010928_0,221.45,1,401.5749999999999,412.2999999999999,982.3749999999998,396.0749999999999,273.37832978,302.30000000000007,52.0,0,2001-09-28,9.0,68.42509020521814,-132.20318998438606,-0.006895254831761122,1.0,s005,0,173.14569071,19.27775638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20010928_1,655.3999999999999,1,757.7,563.2749999999997,914.1749999999998,695.8249999999999,270.60289754,490.67499999999984,52.0,3,2001-09-28,9.0,68.38263020514366,-132.3255099846317,-0.04256892576813698,4.0,s005_ref,0,173.14569071,19.27775638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20040702_0,457.40000000000003,3,512.9499999999998,412.2999999999999,1126.7500000000002,401.3,292.58760218,219.79999999999998,0.0,0,2004-07-02,9.0,68.42509020521814,-132.20318998438606,-0.11697261035442352,1.0,s005,0,167.3908673,44.28817034,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20070625_0,303.12499999999994,3,325.9499999999999,267.92499999999995,763.4750000000001,287.99999999999994,288.30482312000004,164.24999999999994,35.0,20,2007-06-25,9.0,68.42509020521814,-132.20318998438606,-0.0711974110032366,4.0,s005,0,168.12732371,44.75723983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20070929_0,691.9750000000003,5,649.075,568.225,1192.4750000000001,464.8250000000001,273.64835336,244.55000000000004,8.0,0,2007-09-29,9.0,68.42509020521814,-132.20318998438606,-0.16540981829166412,1.0,s005,0,173.50455526,19.04201131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20070929_1,893.8249999999997,11,817.3750000000002,761.5499999999997,1189.725,641.6499999999997,273.3646577,430.45,8.0,0,2007-09-29,9.0,68.38263020514366,-132.3255099846317,-0.08455049991607666,4.0,s005_ref,0,173.50455526,19.04201131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20080830_0,765.9500000000003,30,689.7750000000002,685.925,1073.1249999999998,613.6000000000003,276.0819836,357.29999999999984,38.0,8,2008-08-30,9.0,68.42509020521814,-132.20318998438606,-0.058444421738386154,4.0,s005,0,169.82287311,30.02046291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20080830_1,803.625,8,790.6999999999997,775.575,1457.5749999999998,652.0999999999999,277.2953807,357.025,38.0,0,2008-08-30,9.0,68.38263020514366,-132.3255099846317,-0.07226965576410294,1.0,s005_ref,0,169.82287311,30.02046291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20080915_0,732.3999999999997,5,701.6,652.0999999999999,1298.9,606.175,275.25824078,289.0999999999999,34.0,0,2008-09-15,9.0,68.42509020521814,-132.20318998438606,-0.07296744734048843,1.0,s005,0,171.71917876,24.10962896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20080915_1,641.9249999999998,1,560.2499999999999,529.7249999999998,982.3749999999998,412.2999999999999,274.58830886,338.3249999999999,34.0,0,2008-09-15,9.0,68.38263020514366,-132.3255099846317,-0.15212585031986237,1.0,s005_ref,0,171.71917876,24.10962896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20090529_0,1399.0,4,1399.55,1394.3250000000003,1590.675,560.6625,283.05987143,360.32499999999993,2.0,71,2009-05-29,9.0,68.42509020521814,-132.20318998438606,-0.3942137807607651,2.5,s005,2,170.25071377,43.21949235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20100820_1,255.2750000000001,1,192.29999999999998,135.92500000000007,488.75,137.29999999999993,284.80477064,129.32499999999985,72.0,0,2010-08-20,9.0,68.38263020514366,-132.3255099846317,-0.1668689250946045,4.0,s005_ref,0,169.88366996,33.71385924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20130609_0,757.1499999999997,1,732.95,804.4499999999999,1037.1000000000001,638.0750000000002,280.98000626,460.97499999999985,53.0,38,2013-06-09,9.0,68.42509020521814,-132.20318998438606,-0.0692000538110733,1.0,s005,0,171.24930778,44.52470002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20140527_0,478.85000000000014,1,511.5750000000002,637.5249999999999,782.175,480.5000000000001,284.99959778,352.3499999999999,30.0,115,2014-05-27,9.0,68.42509020521814,-132.20318998438606,-0.03132323665045495,2.0,s005,0,172.66998308,42.98307826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20150701_0,502.4999999999999,2,535.3625000000002,365.55000000000007,1307.8375,481.05000000000007,297.32155988,214.43749999999997,17.0,0,2015-07-01,9.0,68.42509020521814,-132.20318998438606,-0.05425448901951313,1.0,s005,0,171.13884187,44.61804394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20160617_0,663.9250000000002,33,712.875,649.6249999999998,1152.5999999999997,656.4999999999999,278.09519738,392.50000000000006,46.0,0,2016-06-17,9.0,68.42509020521814,-132.20318998438606,-0.03746938150642975,1.0,s005,0,172.93491656,45.01119892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20170519_0,1643.75,2,1721.3,1649.2499999999998,2043.3250000000003,520.6499999999997,279.14794754,298.4500000000001,24.0,132,2017-05-19,9.0,68.42509020521814,-132.20318998438606,-0.5355382591047972,2.0,s005,77,174.57629688,41.5950095,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20170722_0,438.2875,2,632.4374999999999,596.1374999999999,1216.8125,496.5875,287.35632257,304.36249999999995,84.0,0,2017-07-22,9.0,68.42509020521814,-132.20318998438606,-0.12713103368878365,1.0,s005,0,171.46391022,41.64134423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_062012_20180607_0,308.0749999999999,1,311.37499999999983,380.9499999999999,361.7000000000001,163.69999999999996,284.81844272,227.77500000000006,15.0,0,2018-06-07,9.0,68.42509020521814,-132.20318998438606,-0.31084564328193665,32.0,s005,0,172.67604638,44.38391954,"{""type"":""MultiPoint"",""coordinates"":[]}"
