system:index,area_m2,control,count,label,mean,net_change,.geo
000000000000000000ae_000000000000000000ae,15708.0,0.6660117037359448,2,-123570504072923,-2.291082311459555,-2.9570940151954996,"{""type"":""Polygon"",""coordinates"":[[[-135.58747536386653,66.42123536595416],[-135.58745322306257,66.42044166270213],[-135.58347110986776,66.4204550065703],[-135.58349355033943,66.42125316585722],[-135.58747536386653,66.42123536595416]]]}"
000000000000000000af_000000000000000000af,15708.0,0.549265757752025,2,-123587683942572,2.566337073145546,2.0170713153935207,"{""type"":""Polygon"",""coordinates"":[[[-134.65951426673226,66.41805159281581],[-134.65752554307014,66.41804714054307],[-134.65749889561783,66.41964346581818],[-134.65949189278987,66.41964792973627],[-134.65951426673226,66.41805159281581]]]}"
000000000000000000b0_000000000000000000b0,15708.0,1.9340512050381249,2,-123591978909871,0.44771316082093227,-1.4863380442171925,"{""type"":""Polygon"",""coordinates"":[[[-134.65554564243462,66.41724445628162],[-134.651563674488,66.41723555813807],[-134.65155025917426,66.41803374608118],[-134.65553234203864,66.41804264463204],[-134.65554564243462,66.41724445628162]]]}"
000000000000000000b1_000000000000000000b1,15708.0,2.4445694180652695,2,-123604863811770,2.5068804069739112,0.06231098890864173,"{""type"":""Polygon"",""coordinates"":[[[-134.63368278207435,66.41479644239536],[-134.6297006934454,66.41478749683104],[-134.62968728830387,66.41558567709409],[-134.63366933269182,66.41559456395487],[-134.63368278207435,66.41479644239536]]]}"
000000000000000000a5_000000000000000000a5,15709.0,0.139605697674455,2,-123523259432690,-0.026646373975606596,-0.1662520716500616,"{""type"":""Polygon"",""coordinates"":[[[-135.53991025572424,66.43099630929552],[-135.53987027570437,66.429399968976],[-135.5378813283983,66.42940888382238],[-135.5379169466042,66.43100078547462],[-135.53991025572424,66.43099630929552]]]}"
000000000000000000a6_000000000000000000a6,15709.0,2.3841298850698394,2,-123518964465815,-0.7370586486130617,-3.121188533682901,"{""type"":""Polygon"",""coordinates"":[[[-134.70315547117895,66.43090716350619],[-134.6991689616406,66.43089823949954],[-134.69916011508656,66.4316963634486],[-134.70314209847132,66.4317053354415],[-134.70315547117895,66.43090716350619]]]}"
000000000000000000aa_000000000000000000aa,15709.0,-2.654711428572412,2,-123536144334679,-5.156344454538615,-2.5016330259662025,"{""type"":""Polygon"",""coordinates"":[[[-135.34063742432696,66.42841899481915],[-135.3406285493603,66.42762082168377],[-135.33664220328342,66.42762971509963],[-135.3366554432031,66.42842787653254],[-135.34063742432696,66.42841899481915]]]}"
0000000000000000009d_0000000000000000009d,15711.0,-0.13334982544921145,2,-123424475184834,-1.7237322129264119,-1.5903823874772005,"{""type"":""Polygon"",""coordinates"":[[[-135.63603949742736,66.4489442478922],[-135.6359950537865,66.44734788153512],[-135.63400179818038,66.44735674488764],[-135.63404628810093,66.44895316976624],[-135.63603949742736,66.4489442478922]]]}"
0000000000000000009b_0000000000000000009b,15712.0,-1.6933670697767917,2,-123390115446686,-0.4683878908149755,1.2249791789618163,"{""type"":""MultiPolygon"",""coordinates"":[[[[-135.1974422706917,66.4550041194463],[-135.19943559807203,66.45499969362349],[-135.19942682284014,66.45420595644048],[-135.19743352088193,66.45420592455284],[-135.1974422706917,66.4550041194463]]],[[[-135.1974422706917,66.4550041194463],[-135.1954446185996,66.45500857912545],[-135.19545363153662,66.45580677605979],[-135.1974468567926,66.45580232325473],[-135.1974422706917,66.4550041194463]]]]}"
00000000000000000097_00000000000000000097,15713.0,-3.2683792918546724,2,-123329985904479,-3.785913252323232,-0.5175339604685596,"{""type"":""MultiPolygon"",""coordinates"":[[[[-135.32325136719493,66.46674048170009],[-135.32326039470522,66.46753865462267],[-135.32525813437056,66.46753422600996],[-135.32524472235298,66.46673600571825],[-135.32325136719493,66.46674048170009]]],[[[-135.32325136719493,66.46674048170009],[-135.32323817455887,66.46594232183813],[-135.32124487606623,66.46594676613567],[-135.3212538452368,66.46674493680318],[-135.32325136719493,66.46674048170009]]]]}"
