system:index,control,label,mean,net_change,.geo
21_21,2.983905654696256,21,3.1329222415920595,0.14901658689580355,"{""type"":""Polygon"",""coordinates"":[[[-121.18961165521355,71.41764840352378],[-121.19158353265347,71.41755885455838],[-121.193398397241,71.41729733814286],[-121.19491175039488,71.41688467738925],[-121.1960031209284,71.41635372852154],[-121.19658565713529,71.41574676288955],[-121.19661303350509,71.41511209972913],[-121.19608312438244,71.41450025846227],[-121.19503815647236,71.41395993727882],[-121.1935613332631,71.4135341381263],[-121.19177020453152,71.41325674613223],[-121.1898073110541,71.41314983499548],[-121.18782884868008,71.41322191201098],[-121.18599225088691,71.41346724177237],[-121.18444367333699,71.41386630211021],[-121.18330637159394,71.41438733616006],[-121.18267089348042,71.41498887760746],[-121.18258786567169,71.41562304891139],[-121.18306395051785,71.41623937074664],[-121.18406129907707,71.41678877993542],[-121.18550054909188,71.41722753611164],[-121.18726713389056,71.4175207057615],[-121.1892204026301,71.41764494559133],[-121.18961165521355,71.41764840352378]]]}"
23_23,-4.613363170350266,23,-4.294162924592768,0.3192002457574983,"{""type"":""Polygon"",""coordinates"":[[[-121.79432218664141,71.53567482745814],[-121.79630622493644,71.5355852784224],[-121.79813228170302,71.53532376181785],[-121.79965496700028,71.5349111008155],[-121.80075306669477,71.534380151717],[-121.80133919371862,71.53377318594421],[-121.80136673731238,71.53313852277685],[-121.80083355920895,71.53252668163913],[-121.79978214692458,71.53198636068056],[-121.79829621723385,71.53156056177848],[-121.79649404471945,71.53128316998232],[-121.79451904881087,71.53117625892915],[-121.79252838805128,71.53124833588784],[-121.79068046622842,71.53149366546978],[-121.7891223399071,71.53189272556148],[-121.78797802458655,71.53241375937533],[-121.78733862661328,71.53301530067046],[-121.7872550852403,71.53364947195342],[-121.78773410439453,71.53426579390555],[-121.78873760218292,71.53481520331258],[-121.79018572721826,71.5352539597403],[-121.79196320634631,71.53554712959644],[-121.79392852113426,71.5356713695229],[-121.79432218664141,71.53567482745814]]]}"
25_25,-0.2356040642036622,25,-0.3546303449186854,-0.11902628071502319,"{""type"":""Polygon"",""coordinates"":[[[-121.45236233379522,71.68913574612549],[-121.45436242284296,71.689046196997],[-121.45620325182915,71.68878468014314],[-121.45773825432978,71.68837201881279],[-121.45884523561841,71.68784106940991],[-121.45943610202399,71.68723410345139],[-121.45946386630321,71.6865994402749],[-121.45892637355198,71.68598759930748],[-121.45786645553041,71.6854472786455],[-121.4563685064873,71.68502148007371],[-121.45455175765284,71.68474408853852],[-121.45256078815704,71.68463717759559],[-121.45055402716393,71.68470925447937],[-121.44869115913437,71.68495458382465],[-121.44712042969941,71.68535364359174],[-121.44596685737135,71.68587467709433],[-121.44532228567753,71.68647621818867],[-121.44523806643943,71.68711038944399],[-121.4457209584685,71.68772671155021],[-121.44673257241473,71.68827612124508],[-121.44819241130853,71.68871487800449],[-121.44998426953137,71.68900804813268],[-121.45196548354129,71.68913228818663],[-121.45236233379522,71.68913574612549]]]}"
26_26,-4.3406237589318915,26,-4.2360397597800254,0.104583999151866,"{""type"":""Polygon"",""coordinates"":[[[-121.6901874826925,71.69525637355133],[-121.69218821759335,71.6951668244191],[-121.69402964098664,71.69490530755523],[-121.6955651391088,71.69449264621166],[-121.696672477776,71.69396169679655],[-121.69726353488493,71.69335473083055],[-121.69729130804348,71.69272006765371],[-121.69675364167823,71.69210822669314],[-121.69569338140128,71.69156790604308],[-121.69419494872186,71.69114210748458],[-121.69237761336379,71.69086471595988],[-121.69038600112114,71.69075780502138],[-121.68837859228518,71.69082988190216],[-121.68651512284849,71.6910752112379],[-121.68494388628781,71.69147427099196],[-121.6837899414747,71.69199530448202],[-121.68314516159946,71.69259684556827],[-121.68306091508461,71.69323101682248],[-121.68354396295041,71.69384733893493],[-121.68455590347543,71.69439674864135],[-121.68601621371313,71.6948355054141],[-121.68780865052445,71.69512867555322],[-121.68979050429012,71.6952529156123],[-121.6901874826925,71.69525637355133]]]}"
27_27,3.776307240013533,27,3.377623667496069,-0.3986835725174642,"{""type"":""Polygon"",""coordinates"":[[[-120.85642532236957,71.67285489030213],[-120.85842369558834,71.67276534118353],[-120.86026294542134,71.67250382435634],[-120.86179663121115,71.67209116306101],[-120.86290266305684,71.67156021369065],[-120.86349302282316,71.67095324775198],[-120.86352076351265,71.67031858457648],[-120.8629837319991,71.66970674359087],[-120.8619247232426,71.66916642289718],[-120.86042805906965,71.6687406242901],[-120.85861286844472,71.66846323272702],[-120.856623606526,71.66835632177231],[-120.85461856664838,71.66842839866409],[-120.85275729636918,71.66867372803466],[-120.85118791420835,71.66907278783646],[-120.85003533145608,71.66959382137229],[-120.84939131283485,71.6701953624881],[-120.84930716606215,71.67082953374637],[-120.84978964408178,71.67144585583613],[-120.85080039041047,71.67199526550021],[-120.85225897709122,71.6724340222242],[-120.85404929818613,71.67272719232331],[-120.85602881256578,71.67285143236363],[-120.85642532236957,71.67285489030213]]]}"
28_28,2.2031346893626624,28,0.5709872758684357,-1.6321474134942267,"{""type"":""Polygon"",""coordinates"":[[[-122.09229119840337,71.562771829089],[-122.09427805103351,71.56268228003698],[-122.096106697958,71.56242076338872],[-122.09763154295204,71.56200810232885],[-122.09873119994528,71.56147715317694],[-122.09931815797374,71.56087018737158],[-122.09934574026481,71.56023552420261],[-122.09881180563345,71.55962368309476],[-122.09775890195506,71.5590833621882],[-122.09627086479205,71.55865756334407],[-122.09446613646581,71.55838017159368],[-122.09248833974793,71.55827326055984],[-122.09049485597279,71.5583453375054],[-122.08864431348198,71.55859066704582],[-122.08708397733153,71.55898972708059],[-122.08593803888903,71.55951076083984],[-122.08529773375798,71.56011230209975],[-122.08521407353052,71.56074647337788],[-122.08569377175628,71.56136279535701],[-122.0866986926321,71.56191220481455],[-122.08814887157406,71.56235096130044],[-122.08992887192979,71.56264413120431],[-122.09189697448349,71.56276837115313],[-122.09229119840337,71.562771829089]]]}"
29_29,2.4230260668297112,29,2.4214780843873873,-0.001547982442323903,"{""type"":""Polygon"",""coordinates"":[[[-120.7997017778086,71.78099459626299],[-120.80171160633282,71.78090504707825],[-120.80356139898761,71.78064353007323],[-120.80510387546586,71.78023086854397],[-120.80621624602472,71.77969991895652],[-120.8068099882342,71.77909295288539],[-120.80683788640792,71.77845828970337],[-120.8062977755513,71.77784644883921],[-120.8052326963131,71.77730612835707],[-120.80372745402988,71.77688032998557],[-120.8019018604169,71.77660293860862],[-120.79990119829777,71.77649602773253],[-120.79788466783388,71.7765681045709],[-120.79601273058303,71.77681343377266],[-120.7944343536882,71.77721249334293],[-120.7932751642806,71.77773352665679],[-120.7926274532043,71.77833506762936],[-120.79254282262777,71.7789692388679],[-120.79302806467086,71.7795855610676],[-120.79404460342548,71.78013497093698],[-120.79551155019053,71.78057372789752],[-120.79731213353584,71.78086689819065],[-120.79930299507407,71.7809911383219],[-120.7997017778086,71.78099459626299]]]}"
30_30,3.110665136754283,30,2.971239017953594,-0.13942611880068911,"{""type"":""Polygon"",""coordinates"":[[[-120.66541445386066,71.48870808057355],[-120.66739363400528,71.48861853156589],[-120.66921521959914,71.48835701503684],[-120.67073417679174,71.48794435413387],[-120.67182958825,71.48741340512754],[-120.67241428077779,71.48680643941098],[-120.67244175756933,71.48617177624638],[-120.67190988539514,71.48555993505708],[-120.67086104757927,71.4850196140087],[-120.6693787558428,71.48459381500658],[-120.66758099521537,71.48431642313139],[-120.66561083411318,71.48420951204483],[-120.66362504649283,71.48428158902621],[-120.66178164851276,71.48452691867982],[-120.66022733683617,71.48492597886984],[-120.65908582337522,71.48544701277795],[-120.65844799135115,71.4860485541339],[-120.65836465514451,71.48668272542524],[-120.65884250207196,71.48729904733068],[-120.65984354330168,71.48784845665054],[-120.66128812284893,71.48828721297781],[-120.66306124979266,71.48858038275156],[-120.66502175229446,71.48870462263943],[-120.66541445386066,71.48870808057355]]]}"
31_31,-3.4313143546027414,31,-2.9971438376324526,0.43417051697028874,"{""type"":""Polygon"",""coordinates"":[[[-121.54194100462624,71.61040962868947],[-121.54393282547704,71.61032007960874],[-121.54576604487569,71.6100585628833],[-121.54729470243862,71.60964590172186],[-121.54839710857047,71.60911495247575],[-121.54898553359082,71.60850798661286],[-121.5490131841928,71.60787332344108],[-121.54847791404114,71.60726148238595],[-121.54742237756531,71.60672116157123],[-121.54593062002746,71.60629536282934],[-121.54412137986205,71.60601797115974],[-121.54213863880551,71.60591106016003],[-121.54014017149059,71.60598313708239],[-121.5382850026687,71.60622846654955],[-121.53672076545041,71.60662752648383],[-121.53557196166808,71.60714856014671],[-121.53493005510606,71.60775010134448],[-121.5348461850593,71.60838427261405],[-121.53532708206542,71.60900059464089],[-121.53633451515297,71.60955000418753],[-121.53778831990938,71.6099887607761],[-121.53957277105471,71.61028193076417],[-121.54154579492555,71.61040617075247],[-121.54194100462624,71.61040962868947]]]}"
32_32,3.205258278000449,32,3.3610710685950913,0.15581279059464226,"{""type"":""Polygon"",""coordinates"":[[[-121.12816050606638,71.75250507790876],[-121.1301673032614,71.75241552874152],[-121.1320143060509,71.75215401178356],[-121.13355445631795,71.75174135031618],[-121.13466514951347,71.75121040078618],[-121.13525799665487,71.75060343475008],[-121.13528585315632,71.74996877156978],[-121.1347465571635,71.7493569306735],[-121.13368308430996,71.74881661013539],[-121.13218011198465,71.74839081170155],[-121.13035727123186,71.74811342027537],[-121.12835962585687,71.74800650937847],[-121.12634613605522,71.74807858623099],[-121.1244770215203,71.7483239154774],[-121.12290102483112,71.74872297510892],[-121.12174358369143,71.7492440084815],[-121.12109684972185,71.74984554949198],[-121.1210123471721,71.75047972073574],[-121.12149685779474,71.75109604290634],[-121.12251186374588,71.75164545272142],[-121.1239765982473,71.75208420961938],[-121.12577446597284,71.75237737986117],[-121.1277623248,71.75250161996836],[-121.12816050606638,71.75250507790876]]]}"
33_33,-4.420561468461249,33,-4.522411384694968,-0.10184991623371964,"{""type"":""Polygon"",""coordinates"":[[[-121.56780292649795,71.69359678112743],[-121.56980348623394,71.69350723199621],[-121.57164474841527,71.69324571513505],[-121.57318011211753,71.69283305379507],[-121.57428735385844,71.69230210438327],[-121.57487835924582,71.69169513841929],[-121.57490612999615,71.69106047524257],[-121.57436851071756,71.69044863428013],[-121.57330834326532,71.68990831362683],[-121.57181004175519,71.68948251506473],[-121.56999286547095,71.6892051235372],[-121.56800142755073,71.68909821259749],[-121.56599419441928,71.68917028947908],[-121.56413088809308,71.6894156188174],[-121.56255978907235,71.689814678575],[-121.56140594528269,71.69033571206847],[-121.56076122186929,71.69093725315692],[-121.56067698275231,71.69157142441142],[-121.56115998835288,71.69218774652218],[-121.56217184030491,71.69273715622546],[-121.56363202270724,71.6931759129946],[-121.56542430259684,71.69346908313075],[-121.56740598285133,71.69359332318844],[-121.56780292649795,71.69359678112743]]]}"
35_35,3.8995951038166488,35,4.155569489031795,0.2559743852151466,"{""type"":""Polygon"",""coordinates"":[[[-120.8330453693952,71.46661014382049],[-120.8350222724512,71.466520594826],[-120.83684176233857,71.46625907833234],[-120.83835897211154,71.46584641747594],[-120.83945312355186,71.46531546851283],[-120.84003714370849,71.46470850282265],[-120.84006458918782,71.46407383965935],[-120.83953332912183,71.46346199844587],[-120.83848569799832,71.46292167735537],[-120.83700511142689,71.46249587830634],[-120.83520941871913,71.4622184863941],[-120.83324152376576,71.4621115752919],[-120.8312580202614,71.46218365228391],[-120.82941674267654,71.46242898197112],[-120.82786421898263,71.46282804220722],[-120.8267240187959,71.46334907615953],[-120.82608692075537,71.46395061754399],[-120.82600368071235,71.46458478883926],[-120.82648097819823,71.4652011107228],[-120.82748086800078,71.4657505200018],[-120.82892378572345,71.466189276282],[-120.83069487273225,71.46648244601711],[-120.8326531196427,71.46660668588689],[-120.8330453693952,71.46661014382049]]]}"
36_36,-3.247081759953609,36,-3.6777112231629747,-0.4306294632093657,"{""type"":""Polygon"",""coordinates"":[[[-121.50603606686077,71.54523154155073],[-121.5080210967692,71.54514199250926],[-121.50984806616178,71.5448804758893],[-121.51137151241477,71.54446781486669],[-121.5124701608138,71.54393686574937],[-121.51305658063707,71.54332989996509],[-121.5130841378657,71.54269523679717],[-121.51255069320447,71.54208339566998],[-121.51149875543675,71.54154307472973],[-121.51001208319121,71.54111727584807],[-121.50820901015233,71.54083988406803],[-121.5062330273959,71.54073297302169],[-121.50424137196417,71.54080504997573],[-121.50239252676516,71.54105037954305],[-121.50083362182426,71.5414494396147],[-121.49968873460679,71.54197047340931],[-121.4990490170022,71.54257201469203],[-121.4989654337517,71.5432061859733],[-121.49944469217267,71.54382250793493],[-121.50044869137712,71.54437191735975],[-121.5018975400937,71.54481067380797],[-121.50367590756062,71.54510384368092],[-121.50564220460039,71.54522808361529],[-121.50603606686077,71.54523154155073]]]}"
37_37,2.902116891900444,37,2.9114148308382664,0.00929793893782227,"{""type"":""Polygon"",""coordinates"":[[[-121.16436105491789,71.60555670135446],[-121.16635236844988,71.60546715227666],[-121.1681851209406,71.60520563555909],[-121.16971338919166,71.60479297440804],[-121.17081551460147,71.60426202517154],[-121.1714037898234,71.60365505931453],[-121.1714314334501,71.60302039614304],[-121.1708962996722,71.60240855508253],[-121.16984103203856,71.60186823425842],[-121.16834965439841,71.60144243550609],[-121.16654087494918,71.60116504382825],[-121.16455863877245,71.60105813282505],[-121.1625606803403,71.60113020974978],[-121.16070598392567,71.6013755392244],[-121.15914214505605,71.60177459916896],[-121.15799363386147,71.60229563284169],[-121.15735189082612,71.60289717404578],[-121.15726804220469,71.60353134531623],[-121.15774881680018,71.60414766733821],[-121.158755993359,71.60469707687574],[-121.16020942787354,71.60513583345384],[-121.16199342453648,71.60542900343331],[-121.163965945878,71.60555324341757],[-121.16436105491789,71.60555670135446]]]}"
38_38,-8.610626599534676,38,-3.377685278736722,5.232941320797954,"{""type"":""Polygon"",""coordinates"":[[[-121.81206216138213,71.56461082581372],[-121.81404920531865,71.5645212767606],[-121.81587802831095,71.56425976010935],[-121.81740302011188,71.56384709904557],[-121.81850278296355,71.56331614989004],[-121.8190897974801,71.56270918408245],[-121.8191173824016,71.5620745209134],[-121.81858339634472,71.56146267980756],[-121.81753039128778,71.56092235890456],[-121.8160422108679,71.56049656006435],[-121.8142373088086,71.56021916831706],[-121.8122593217038,71.56011225728456],[-121.81026564603224,71.56018433422922],[-121.80841492539976,71.56042966376683],[-121.80685443903464,71.56082872379773],[-121.80570839025931,71.56134975755326],[-121.80506802346356,71.56195129881078],[-121.80498435515683,71.56258547008858],[-121.8054640995429,71.56320179206955],[-121.80646911715404,71.56375120153051],[-121.80791943571177,71.56418995802035],[-121.80969960744967,71.56448312792746],[-121.81166789950377,71.56460736787781],[-121.81206216138213,71.56461082581372]]]}"
39_39,5.670888421280267,39,6.863196631955616,1.1923082106753489,"{""type"":""Polygon"",""coordinates"":[[[-121.14527665283495,71.54932320239487],[-121.14726210761782,71.54923365335094],[-121.1490894680413,71.54897213672439],[-121.1506132403393,71.54855947569308],[-121.15171212384062,71.54802852656772],[-121.15229866911899,71.54742156077852],[-121.15232623218968,71.54678689761036],[-121.15179267331698,71.54617505648766],[-121.1507405103965,71.54563473555528],[-121.14925351999015,71.54520893668234],[-121.14745006110549,71.54493154490923],[-121.14547365551653,71.5448246338658],[-121.14348157389989,71.54489671081788],[-121.14163233306394,71.54514204037892],[-121.14007309450957,71.54554110044197],[-121.1389279622527,71.54606213422834],[-121.13828810769633,71.54666367550573],[-121.13820450650265,71.54729784678628],[-121.13868386744164,71.54791416875199],[-121.13968808148674,71.54846357818442],[-121.14113724027746,71.54890233464144],[-121.14291598836897,71.54919550452159],[-121.14488270627213,71.54931974445932],[-121.14527665283495,71.54932320239487]]]}"
40_40,-15.52369187977386,40,-4.6832900808265245,10.840401798947337,"{""type"":""Polygon"",""coordinates"":[[[-121.69634999462689,71.51043633562584],[-121.69833141917444,71.51034678660521],[-121.70015507039264,71.51008527004127],[-121.70167574992182,71.50967260909239],[-121.70277240331093,71.50914166004348],[-121.70335775855784,71.50853469430093],[-121.70338526621153,71.50790003113507],[-121.70285279071504,71.50728818996959],[-121.70180276352787,71.5067478689627],[-121.70031879110303,71.5063220700068],[-121.6985189922401,71.50604467816812],[-121.69654659751889,71.50593776709698],[-121.69455855857024,71.50600984406789],[-121.69271307063246,71.50625517368839],[-121.69115699663875,71.50665423383299],[-121.69001418875465,71.50717526769755],[-121.6893756332824,71.50777680902539],[-121.6892922022919,71.50841098031289],[-121.68977059077345,71.50902730223987],[-121.690772766902,71.5095767116],[-121.69221898441936,71.51001546797369],[-121.6939941220163,71.5103086377855],[-121.69595684773238,71.51043287769122],[-121.69634999462689,71.51043633562584]]]}"
41_41,1.3622439057621172,41,-0.04771106066514495,-1.4099549664272621,"{""type"":""Polygon"",""coordinates"":[[[-122.06125094375915,71.52540830896014],[-122.06323391795549,71.52531875993056],[-122.06505899538463,71.52505724334253],[-122.06658086410144,71.52464458236196],[-122.06767837498182,71.52411363328365],[-122.068264187803,71.52350666752316],[-122.06829171676507,71.5228720043564],[-122.06775882470433,71.52226016320739],[-122.0667079763153,71.52171984222916],[-122.06522284345893,71.52129404330515],[-122.06342163729612,71.52101665149168],[-122.06144770037261,71.52090974043121],[-122.05945810699426,71.52098181739485],[-122.05761117604506,71.5212271469925],[-122.05605388525923,71.52162620710574],[-122.0549101836403,71.52214724094023],[-122.0542711286628,71.52274878224867],[-122.05418763222843,71.5233829535335],[-122.05466639462574,71.52399927547538],[-122.05566935434523,71.52454868486332],[-122.05711670279936,71.52498744126903],[-122.05889322865245,71.52528061110714],[-122.06085748938754,71.52540485102516],[-122.06125094375915,71.52540830896014]]]}"
42_42,-0.4864717042979041,42,-0.25342569347723326,0.23304601082067083,"{""type"":""Polygon"",""coordinates"":[[[-121.49921139083588,71.76347956004136],[-121.50121935459076,71.76339001086738],[-121.50306743101652,71.76312849389129],[-121.5046084764898,71.7627158324001],[-121.50571981519262,71.762184882848],[-121.5063130067872,71.76157791679842],[-121.50634087932572,71.76094325361746],[-121.50580126974532,71.76033141273354],[-121.50473717869964,71.75979109221696],[-121.50323333281625,71.75936529380712],[-121.5014094326679,71.7590879023999],[-121.49941062634562,71.758980991511],[-121.49739596639216,71.75905306835806],[-121.49552576557876,71.75929839758729],[-121.49394885290435,71.75969745719524],[-121.49279073897095,71.76021849054521],[-121.49214362897713,71.76082003154112],[-121.49205907715837,71.76145420278287],[-121.49254386925695,71.76207052496467],[-121.49355946508379,71.76261993480063],[-121.4950250509405,71.76305869172268],[-121.49682396373008,71.76335186198425],[-121.49881297810386,71.76347610210068],[-121.49921139083588,71.76347956004136]]]}"
43_43,0.0430035241199863,43,0.03029148310993975,-0.01271204101004655,"{""type"":""Polygon"",""coordinates"":[[[-122.0091677212077,71.49312055187721],[-122.0111473567005,71.49303100286693],[-122.01296936137167,71.4927694863308],[-122.01448866799478,71.4923568254185],[-122.01558433141805,71.49182587640354],[-122.01616915839945,71.49121891068171],[-122.01619664145242,71.49058424751686],[-122.01566464687525,71.4899724063324],[-122.01461556775776,71.48943208529242],[-122.01313293504039,71.48900628629968],[-122.01133476089231,71.48872889443189],[-122.00936414662971,71.48862198334848],[-122.00737790225601,71.48869406032773],[-122.00553408026182,71.48893938997462],[-122.00397941104336,71.48933845015542],[-122.0028376349677,71.48985948405469],[-122.00219965616931,71.49046102540493],[-122.00211630073281,71.4910951966955],[-122.0025942575317,71.4917115186053],[-122.00359552901162,71.49226092793334],[-122.00504044087299,71.49269968427002],[-122.0068139757414,71.49299285405151],[-122.00877492929257,71.49311709394298],[-122.0091677212077,71.49312055187721]]]}"
45_45,3.0112422319297067,45,3.032458089613024,0.021215857683317463,"{""type"":""Polygon"",""coordinates"":[[[-120.76553354596248,71.56652616155577],[-120.76752078918814,71.5664366125015],[-120.76934979559508,71.56617509584716],[-120.77087494032877,71.5657624347793],[-120.77197481345605,71.56523148562],[-120.7725618868178,71.5646245198101],[-120.77258947447947,71.56398985664092],[-120.77205543485121,71.56337801553721],[-120.77100232418545,71.56283769463789],[-120.76951399453095,71.56241189580177],[-120.76770891148918,71.56213450405775],[-120.76573072605314,71.56202759302658],[-120.76373685047787,71.56209966997031],[-120.76188594427032,71.56234499950499],[-120.7603253014225,71.56274405953185],[-120.75917913771039,71.56326509328353],[-120.75853870667684,71.56386663453856],[-120.75845502995374,71.56450080581601],[-120.75893482242628,71.56511712779889],[-120.75993994080925,71.56566653726343],[-120.76139040480848,71.5661052937574],[-120.76317075507995,71.56639846366788],[-120.76513924454171,71.56652270361981],[-120.76553354596248,71.56652616155577]]]}"
46_46,-1.3452613027275941,46,-1.7843190052861442,-0.43905770255855003,"{""type"":""Polygon"",""coordinates"":[[[-121.87569404718312,71.73133620071728],[-121.87769859821196,71.73124665156303],[-121.87954353375594,71.73098513463991],[-121.88108196033744,71.7305724732184],[-121.88219141063303,71.73004152373096],[-121.88278359454254,71.72943455772084],[-121.88281142016481,71.72879989454182],[-121.88227272797246,71.72818805362171],[-121.88121044542422,71.72764773304212],[-121.87970915510184,71.72722193456211],[-121.87788835417527,71.72694454309942],[-121.8758929441606,71.72683763218713],[-121.87388170744215,71.72690970905009],[-121.8720146844956,71.7271550383296],[-121.87044045150117,71.72755409800654],[-121.8692843058001,71.72807513142264],[-121.86863829585053,71.72867667246119],[-121.86855388816585,71.72931084370882],[-121.86903785681689,71.72992716585787],[-121.87005172698454,71.7304765756327],[-121.87151482223372,71.73091533248427],[-121.87331067772848,71.73120850268803],[-121.87529631159498,71.7313327427774],[-121.87569404718312,71.73133620071728]]]}"
47_47,1.9832932297707508,47,0.2235053718726432,-1.7597878578981077,"{""type"":""Polygon"",""coordinates"":[[[-122.01990264031666,71.53963193425363],[-122.02188708907782,71.53954238521553],[-122.02371352361466,71.53928086860459],[-122.02523652390013,71.53886820759386],[-122.02633485072411,71.53833725848757],[-122.02692109894869,71.53773029271002],[-122.02694864818645,71.53709562954242],[-122.02641535974475,71.53648378840906],[-122.025363729943,71.53594346745808],[-122.02387749288087,71.53551766856445],[-122.02207494760546,71.53524027677496],[-122.02009954320337,71.53513336572462],[-122.0181084707115,71.53520544268139],[-122.01626016666849,71.53545077225728],[-122.01470171804719,71.53584983234067],[-122.01355716599696,71.53637086614657],[-122.01291763571625,71.53697240743655],[-122.0128340770086,71.53760657871882],[-122.01331319520438,71.53822290067488],[-122.01431690054775,71.53877231008929],[-122.01576532514201,71.53921106652547],[-122.01754317198697,71.53950423638858],[-122.01950889336594,71.53962847631831],[-122.01990264031666,71.53963193425363]]]}"
48_48,-4.028966937179269,48,-4.0151341960467075,0.013832741132561388,"{""type"":""Polygon"",""coordinates"":[[[-121.7451381642232,71.62899888808641],[-121.74713193089745,71.62890933899445],[-121.74896694112373,71.62864782223876],[-121.75049709189398,71.62823516103758],[-121.75160057473617,71.62770421175456],[-121.75218957430889,71.62709724586918],[-121.7522172516642,71.62646258269628],[-121.75168145845021,71.62585074166181],[-121.75062489082877,71.62531042088303],[-121.74913167619194,71.62488462218117],[-121.74732066894795,71.62460723054322],[-121.74533599142298,71.62450031955687],[-121.74333557228641,71.62457239647014],[-121.74147859154483,71.62481772590861],[-121.73991282645851,71.62521678580354],[-121.73876290045452,71.6257378194287],[-121.7381203666853,71.62633936060212],[-121.73803641446116,71.62697353186832],[-121.73851778097347,71.62758985391386],[-121.73952619797797,71.62813926349537],[-121.74098142279855,71.62857802012417],[-121.74276761711319,71.62887119014522],[-121.74474256843747,71.62899543014898],[-121.7451381642232,71.62899888808641]]]}"
49_49,1.831716047738772,49,1.881469109394723,0.04975306165595095,"{""type"":""Polygon"",""coordinates"":[[[-121.38100614047349,71.39939866180403],[-121.38297615159001,71.39930911284941],[-121.38478929851624,71.39904759646292],[-121.38630121946747,71.3986349357475],[-121.38739155727681,71.39810398691522],[-121.38797354240012,71.39749702130487],[-121.38800089310445,71.39686235814548],[-121.38747148567047,71.3962505168588],[-121.38642750677701,71.39571019564083],[-121.38495208113854,71.39528439644985],[-121.38316264729598,71.39500700442541],[-121.38120161117872,71.39490009327584],[-121.37922502089106,71.39497217030004],[-121.37739016099651,71.39521750008899],[-121.37584304889572,71.39561656046462],[-121.37470682352499,71.39613759455071],[-121.37407194699054,71.39673913602147],[-121.37398899799685,71.39737330732864],[-121.37446463251368,71.39798962914593],[-121.37546103735063,71.39853903830122],[-121.37689892531718,71.3989777944388],[-121.37866383816538,71.39927096405701],[-121.38061525820078,71.39939520387199],[-121.38100614047349,71.39939866180403]]]}"
51_51,-0.024804779895183537,51,-0.17811873419349433,-0.1533139542983108,"{""type"":""Polygon"",""coordinates"":[[[-121.96334646429986,71.5928040925605],[-121.96533644598962,71.59271454349039],[-121.96716797272681,71.5924530267935],[-121.96869521893396,71.59204036566967],[-121.96979660737613,71.59150941645844],[-121.97038448933843,71.59090245061684],[-121.97041211465306,71.59026778744611],[-121.96987733889128,71.58965594637147],[-121.96882277703767,71.58911562552274],[-121.9673323967267,71.58868982674299],[-121.96552482677613,71.5884124350435],[-121.96354391603914,71.58830552403116],[-121.96154729355545,71.58837760096212],[-121.95969383733159,71.58862293045638],[-121.95813104422994,71.58902199042787],[-121.95698330115349,71.58954302412641],[-121.95634198741746,71.59014456534717],[-121.95625819504302,71.59077873661992],[-121.95673864827894,71.5913950586291],[-121.95774515138362,71.59194446814276],[-121.959197613918,71.59238322469332],[-121.96098041744766,71.59267639465023],[-121.96295161952048,71.59280063462391],[-121.96334646429986,71.5928040925605]]]}"
52_52,-0.5905417578135937,52,-0.8997788145183936,-0.30923705670479984,"{""type"":""Polygon"",""coordinates"":[[[-121.43537012607682,71.70308210646168],[-121.43737168739592,71.70299255732468],[-121.43921387137834,71.70273104044799],[-121.44075000368588,71.70231837908754],[-121.44185779964612,71.70178742965676],[-121.44244910077441,71.70118046368121],[-121.44247688529462,71.70054580050389],[-121.44193899677698,71.69993395955208],[-121.4408782985583,71.69939363891729],[-121.43937924702938,71.69896784037579],[-121.43756116116978,71.69869044886453],[-121.43556872648374,71.6985835379317],[-121.43356048868371,71.6986556148086],[-121.43169624970096,71.69890094413218],[-121.43012436423433,71.69930000386952],[-121.42896994279832,71.69982103734358],[-121.42832489653902,71.7004225784195],[-121.42824061512151,71.70105674967228],[-121.42872386239213,71.70167307179264],[-121.42973622079948,71.7022224815139],[-121.43119713415759,71.70266123830372],[-121.43299031131686,71.70295440845683],[-121.43497298369877,71.70307864852246],[-121.43537012607682,71.70308210646168]]]}"
53_53,-4.055104573694734,53,-4.252256528277163,-0.19715195458242896,"{""type"":""Polygon"",""coordinates"":[[[-121.77808597108361,71.64372151225719],[-121.7800812816919,71.6436319631563],[-121.78191771286905,71.64337044637664],[-121.78344904844013,71.6429577851439],[-121.78455338560914,71.64242683583163],[-121.78514284106602,71.64181986992836],[-121.7851705396488,71.6411852067546],[-121.78463433140526,71.6405733657365],[-121.78357694561056,71.64003304498625],[-121.78208257482352,71.63960724631616],[-121.78027016547297,71.6393298547033],[-121.7782839514375,71.63922294372756],[-121.7762819836082,71.63929502063363],[-121.77442356518046,71.63954035004934],[-121.77285658779157,71.63993940991305],[-121.77170577134915,71.64046044350827],[-121.77106273991558,71.64106198466237],[-121.77097872248662,71.64169615592591],[-121.77146046153317,71.64231247798628],[-121.77246965923655,71.64286188759547],[-121.77392601082174,71.64330064425617],[-121.77571358827221,71.64359381430339],[-121.77769006895468,71.6437180543194],[-121.77808597108361,71.64372151225719]]]}"
