system:index,area_m2,control,count,label,mean,net_change,.geo
00000000000000000039_00000000000000000039,16257.0,3.237655522054181,2,-91332479554868,3.389701298048032,0.15204577599385116,"{""type"":""Polygon"",""coordinates"":[[[-120.68325575290761,71.91210550473328],[-120.6807230483108,71.91190484638919],[-120.67943423017249,71.91347442684497],[-120.68196245378587,71.91367510518617],[-120.68325575290761,71.91210550473328]]]}"
00000000000000000034_00000000000000000034,16258.0,3.9457488124626194,2,-91268055045474,3.9001122222047813,-0.04563659025783817,"{""type"":""Polygon"",""coordinates"":[[[-120.55972085363874,71.914825577597],[-120.554659735519,71.9144242470725],[-120.5540085814566,71.91520906287042],[-120.55906971688414,71.91561033614738],[-120.55972085363874,71.914825577597]]]}"
00000000000000000038_00000000000000000038,16259.0,3.4537185106776294,2,-91328184587492,2.0030805046832816,-1.4506380059943478,"{""type"":""Polygon"",""coordinates"":[[[-120.88770103728389,71.92902336637523],[-120.88263556435001,71.92862647011574],[-120.88199774966748,71.92941574621065],[-120.88706324050867,71.929812585166],[-120.88770103728389,71.92902336637523]]]}"
00000000000000000032_00000000000000000032,16260.0,3.7129796737137095,2,-91173565764928,3.008135462477588,-0.7048442112361215,"{""type"":""Polygon"",""coordinates"":[[[-120.62893056922015,71.93877094564257],[-120.62639783882484,71.9385703035383],[-120.62510007472679,71.94013991052307],[-120.6276329733321,71.94034057047605],[-120.62893056922015,71.93877094564257]]]}"
00000000000000000030_00000000000000000030,16261.0,1.9442676953316333,2,-91147795961086,1.6231363388372086,-0.3211313564944247,"{""type"":""Polygon"",""coordinates"":[[[-120.79236548769342,71.95670094969167],[-120.78982825270764,71.95650034409347],[-120.78854400914271,71.95807442320047],[-120.79108117617118,71.9582706197639],[-120.79236548769342,71.95670094969167]]]}"
0000000000000000001c_0000000000000000001c,16264.0,3.0263033149784744,2,-90842853283187,2.53701052106378,-0.48929279391469427,"{""type"":""Polygon"",""coordinates"":[[[-120.44928217444424,71.98892248506351],[-120.44674508258875,71.98871734930299],[-120.44542512529257,71.99028697853237],[-120.44796689808955,71.99049206135875],[-120.44928217444424,71.98892248506351]]]}"
00000000000000000025_00000000000000000025,16264.0,1.6350059391841223,2,-90988882171128,0.9061857484903275,-0.7288201906937948,"{""type"":""Polygon"",""coordinates"":[[[-120.78380846788258,71.98699165833106],[-120.78126684398079,71.98679100956232],[-120.77997814782698,71.98836508077586],[-120.78251978997368,71.98856567232684],[-120.78380846788258,71.98699165833106]]]}"
00000000000000000029_00000000000000000029,16264.0,2.491111547837661,2,-91040421778634,2.93948428677562,0.4483727389379588,"{""type"":""Polygon"",""coordinates"":[[[-120.91098200152382,71.98687570006142],[-120.90589430971139,71.9864788485337],[-120.90525649777175,71.98726369025361],[-120.91034435966824,71.98766055935067],[-120.91098200152382,71.98687570006142]]]}"
0000000000000000001a_0000000000000000001a,16265.0,2.943075341132342,2,-90812788512100,3.1786344099028847,0.2355590687705429,"{""type"":""Polygon"",""coordinates"":[[[-120.48275675670118,71.99747053098314],[-120.48021507756798,71.99726988071853],[-120.47889952414793,71.99883949246578],[-120.48144131193548,71.99904462823648],[-120.48275675670118,71.99747053098314]]]}"
0000000000000000001f_0000000000000000001f,16266.0,2.7601108121672553,2,-90924457661652,2.9859406863042484,0.22582987413699307,"{""type"":""Polygon"",""coordinates"":[[[-120.86573100729706,72.00594281630309],[-120.86318490048237,72.00574217611384],[-120.86190058208898,72.00731623026981],[-120.86444685958179,72.00751688813877],[-120.86573100729706,72.00594281630309]]]}"
